item_id,domain,group,standards,item_information,prompt,option_a,option_b,option_c,correct,stem_graphic,answer_choice_a_graphic,answer_choice_b_graphic,answer_choice_c_graphic,location,stem_sm,option_a_sm,option_b_sm,option_c_sm,audio_intro,audio_stem,audio_a,audio_b,audio_c,x2014_15,x2015_16,x2016_17,x2017_18,x2018_19,diff15,diff16,diff17,diff18
S08PHS1.2M07,NA,8,S08PHS1.2,"M - Here are three objects. (Point to answer choices.) Which is heaviest: baseball bat, feather, or pencil?",Which is heaviest?,baseball bat,feather,pencil,a,NA,Baseball3.ai,Feather.ai,Pencil1.ai,Sports/Misc./Classroom,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS1.2M08,NA,8,S08PHS1.2,"M - Here are three objects. (Point to answer choices.) Which could catch on fire: bowling ball, penny, or piece of wood?",Which could catch on fire?,bowling ball,penny,wood,c,NA,Bowling1.ai,Penny13.ai,Wood3.ai,Sports/Money/Misc.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS1.2M13,NA,8,S08PHS1.2,"M - Here are three objects. (Point to the objects.) Which is softest: pencil, pillow, or wood?",Which is softest?,pencil,pillow,wood,b,NA,Pencil1.ai,Pillow4.ai,Log3.ai,Classroom/Household Objects/Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS1.2M14,NA,8,S08PHS1.2,"M - Here are three objects. (Point to the objects.) Which can burn: rock, cloud, or wood?",Which can burn?,rock,cloud,wood,c,NA,Rock5.ai,Cloud14.ai,Log1.ai,Plants_Outdoors/Weather,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.85,NA,NA,NA
S08PHS1.2M17,NA,8,S08PHS1.2,"M - Here are three people. (Point to answer choices.) Which person weighs the most: A, B or C?",Which person weighs the most?,A,B,C,a,People_ABC.ai,NA,NA,NA,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS1.2M18,NA,8,S08PHS1.2,"M - Here are three objects. (Point to answer choices.) Flammable means something can burn.  Which object is flammable: glass, brick or wood?",Flammable means something can burn.  Which object is flammable?,glass,brick,wood,c,NA,Glass2.ai,Brick1.ai,Log3.ai,Household Objects/Misc./Plants_Outdoors,prompt (SM),graphic + word,graphic + word,graphic + word,Science_G8_S08PHS1.2M18_intro.mp3,Science_G8_S08PHS1.2M18_stem.mp3,Science_G8_S08PHS1.2M18_a.mp3,Science_G8_S08PHS1.2M18_b.mp3,Science_G8_S08PHS1.2M18_c.mp3,FT,OI,OI,OI,NA,0.2,0.2,0.2,0.2
S08PHS1.3H10,NA,8,S08PHS1.3,"H - Here is a penny. (Point to the penny.) Which shows what pennies are made of: copper, cotton, or tree?",Which shows what pennies are made of?,copper,cotton,tree,a,Penny15.ai,Thread.ai,Cotton2.ai,Tree1.ai,Money/Misc./Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS1.3H14,NA,8,S08PHS1.3,"H - Here are three objects. (Point to the objects.) Which is made of a naturally occurring metal: penny, tree, or brick?",Which is made of a naturally occurring metal?,penny,tree,ball,a,NA,Penny16.ai,Tree1.ai,Soccer5.ai,Money/Plants_Outdoors/Sports,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS1.3H15,PHS - OI,8,S08PHS1.3,"H - Here is a wooden table. (Point to the table.) A natural resource is something useful found in nature. Which natural resource does the table come from: water, trees, or rock?",A natural resource is something useful found in nature. Which natural resource does the table come from?,water,trees,rock,b,Table2.ai,Lake22.ai,Tree1.ai,Rock5.ai,Household Objects/Plants_Outdoors,prompt + graphic,graphic + word,graphic + word,graphic + word,Science_G8_S08PHS1.3H15_intro.mp3,Science_G8_S08PHS1.3H15_stem.mp3,Science_G8_S08PHS1.3H15_a.mp3,Science_G8_S08PHS1.3H15_b.mp3,Science_G8_S08PHS1.3H15_c.mp3,FT,OI,OI,OI,NA,1.08,1.08,1.08,1.08
S08PHS1.3H20,NA,8,S08PHS1.3,"H - Here are three objects. (Point to answer choices.) Which comes from a tree: fork, paper, or car?",Which comes from a tree?,fork,paper,car,b,NA,Fork3.ai,Paper3.ai,Car28.ai,Household Objects/Classroom/Transportation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA
S08PHS1.3H4,NA,8,S08PHS1.3,"H - This is a car. (Point to car.) A natural resource is something useful found in nature. What natural resource is a car made of: wood, metal, or water?",A natural resource is something useful found in nature. What natural resource is a car made of?,wood,metal,water,b,Car31.ai,Log3.ai,Metal3.ai,Water4.ai,Transportation/Plants_Outdoors/Misc./Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.2,NA,NA,NA
S08PHS1.3H5,NA,8,S08PHS1.3,"H - This is a book. (Point to book.) What resource are books made from: A, B, or C?",What resource are books made from?,A,B,C,a,Book1.ai,Tree1.ai,Rock5.ai,Apple1.ai,Classroom/Plants_Outdoors/Food,prompt + graphic,graphic + word,graphic + word,graphic + word,Science_G8_S08PHS1.3H5_intro.mp3,Science_G8_S08PHS1.3H5_stem.mp3,Science_G8_S08PHS1.3H5_a.mp3,Science_G8_S08PHS1.3H5_b.mp3,Science_G8_S08PHS1.3H5_c.mp3,NA,NA,NA,FT,NA,NA,NA,NA,1.7605
S08PHS1.3L1,NA,8,S08PHS1.3,"L - Here are three objects. (Point to answer choices.) Which is a metal key: A, B, or C?",Which is a metal key?,A,B,C,b,NA,Brick1.ai,Key1.ai,Lightbulb1.ai,Misc./Household Objects,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS1.3L11,NA,8,S08PHS1.3,"L - Here are three objects. (Point to the objects.) Which is a metal spoon: A, B or C?",Which is a metal spoon?,A,B,C,a,NA,Spoon1.ai,Tree1.ai,Car28.ai,Household Objects/Plants_Outdoors/Transportation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS1.3L16,NA,8,S08PHS1.3,"L - Here are three objects. (Point to answer choices.) Which is a banana: A, B, or C?",Which is a banana?,A,B,C,c,NA,Watermelon5.ai,Stapler.ai,Banana1.ai,Food/Classroom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS1.3L17,NA,8,S08PHS1.3,"L - Here are three objects. (Point to answer choices.) Which is a vegetable: ball, paper, or carrot?",Which is a vegetable?,ball,paper,carrot,c,NA,Beach_Ball1.ai,Paper3.ai,Carrot1.ai,Sports/Classroom/Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS1.3L6,NA,8,S08PHS1.3,"L - Here are three pictures. (Point to the answer choices.) Which shows a glass jar: A, B, or C?",Which shows a glass jar?,A,B,C,c,NA,Tissue.ai,Key1.ai,Jar.ai,Household Objects/Misc.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS1.3L7,NA,8,S08PHS1.3,"L - Here are three pictures. (Point to the answer choices.) Which shows a wooden table: A, B, or C?",Which shows a wooden table?,A,B,C,a,NA,Table2.ai,Flower2.ai,Rock5.ai,Household Objects/Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS1.3M12,NA,8,S08PHS1.3,"M - Here are three objects. (Point to the objects.) Which is made from wood: A, B or C?",Which is made from wood?,brick,paper,apple,b,NA,Brick1.ai,Paper3.ai,Apple1.ai,Misc./Classroom/Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS1.3M13,NA,8,S08PHS1.3,"M - Here are three objects. (Point to the objects.) Which is made of metal: a tree, a brick, or a car?",Which is made of metal?,tree,brick,car,c,NA,Tree1.ai,Brick1.ai,Car28.ai,Plants_Outdoors/Misc./Transportation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS1.3M18,NA,8,S08PHS1.3,"M - Here are three objects. (Point to answer choices.) Which is made of glass: window, strawberry, or tree?",Which is made of glass?,window,strawberry,tree,a,NA,Window2.ai,Strawberry2.ai,Tree1.ai,Household Objects/Food/Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.39,NA,NA,NA
S08PHS1.3M19,NA,8,S08PHS1.3,"M - Here are three objects. (Point to answer choices.) Which is made of wood: penny, scissors, or chair?",Which is made of wood?,penny,scissors,chair,c,NA,Penny16.ai,Scissors.ai,Chair2.ai,Money/Household Objects,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS1.3M2,NA,8,S08PHS1.3,"M - This is a bicycle. (Point to bicycle.) Which bicycle part is made of metal: tires, seat, or frame?",Which bicycle part is made of metal?,tires,seat,frame,c,Bicycle1.ai,Tires2.ai,Bicycle_Seat.ai,Bicycle15.ai,Transportation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS1.3M3,NA,8,S08PHS1.3,"M - Here are three objects. (Point to answer choices.) Which is made of metal: paperclip, book, or baseball?",Which is made of metal?,paperclip,book,baseball,a,NA,Paper_Clip1.ai,Book1.ai,Baseball1.ai,Classroom/Sports,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS1.3M8,NA,8,S08PHS1.3,"M - Here are three objects. (Point to the answer choices.) Which is made of glass: box, window, or refrigerator?",Which is made of glass?,box,window,refrigerator,b,NA,Box2.ai,Window2.ai,Refrigerator.ai,Misc./Household Objects,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS1.3M9,PHS - OI,8,S08PHS1.3,"M - Here are three objects. (Point to objects.) Which is made of metal: scissors, rock or soccer ball?",Which is made of metal?,scissors,rock,soccer ball,a,NA,Scissors.ai,Rock5.ai,Soccer5.ai,Household Objects/Plants_Outdoors/Sports,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,OI,NA,NA,NA,0.89,0.89,NA,NA
S08PHS1.3MSAMPLE,NA,8,S08PHS1.3,"M - Here are three objects. (Point to the objects.) Which object is made of rock: A, B or C?",Which object is made of rock?,tree,brick,apple,b,NA,Tree1.ai,Brick1.ai,Apple1.ai,Plants_Outdoors/Misc./Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS2.1H10,NA,8,S08PHS2.1,"H - Here is Bill. (Point to boy.) Which will happen when Bill kicks the ball at the wall: A, B, or C?",Which will happen when Bill kicks the ball at the wall?,A,B,C,c,Boy_Wall_Ball1.ai,Boy_Wall_Ball1.ai,Boy_Wall_Ball2.ai,Boy_Wall_Ball3.ai,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.79,NA,NA,NA
S08PHS2.1H15,NA,8,S08PHS2.1,"H - Here is Maddy. (Point to girl.) Which will happen when Maddy throws the ball at the wall: A, B, or C?",Which will happen when Maddy throws the ball at the wall?,A,B,C,c,Girl_Wall_Ball4.ai,Girl_Wall_Ball1.ai,Girl_Wall_Ball2.ai,Girl_Wall_Ball3.ai,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS2.1H19,NA,8,S08PHS2.1,"H - Anna is going to throw a ball.  (Point to prompt.) What will happen to the ball after Anna throws it: disappear, move away, or stay at rest?",What will happen to the ball after Anna throws it?,disappear,move away,stay at rest,b,Girl_Ball.ai,Shape5.ai,Ball1.ai,Hand_Ball.ai,People/Misc./Sports,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.35,NA,NA,NA
S08PHS2.1H20,NA,8,S08PHS2.1,"H - Pedro is hitting a ball. (Point to prompt.) What will happen to the ball after Pedro hits it, will it: move, float, or disappear?",What will happen to the ball after Pedro hits it?,float,disappear,move,c,Baseball9.ai,Baseball6.ai,Baseball7.ai,Baseball8.ai,Sports,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS2.1H5,NA,8,S08PHS2.1,"H - This plane is flying.  (Point to plane.) Where will the plane be if it keeps flying: A, B, or C?",Where will the plane be if it keeps flying?,A,B,C,b,Mountains_Plane.ai,Mountains_Plane2.ai,Moutains_Plane3.ai,Moutains_Plane4.ai,Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS2.1H9,NA,8,S08PHS2.1,"H - Here is Sara. (Point to the girl.) Which will happen when Sara hits the baseball: A, B, or C?",Which will happen when Sara hits the baseball?,A,B,C,b,Girl_Baseball4.ai,Girl_Baseball1.ai,Girl_Baseball2.ai,Girl_Baseball3.ai,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS2.1HSAMPLE,NA,8,S08PHS2.1,"H - Here is Dan. (Point the boy.) Which shows what will happen when Dan kicks the ball: A, B or C?",Which shows what will happen when Dan kicks the ball?,A,B,C,c,Boy_Soccer4.ai,Soccer9.ai,Boy_Soccer4.ai,Soccer11.ai,People/Sports,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA
S08PHS2.1L1,NA,8,S08PHS2.1,"L - Here are three objects. (Point to answer choices.) Which shows a moving object: A, B, or C?",Which shows a moving object?,A,B,C,b,NA,Apple_Plate.ai,Boy_Ball2.ai,Book1.ai,Food/People/Classroom,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.09,NA,NA,NA
S08PHS2.1L11,PHS - OI,8,S08PHS2.1,"L - This is a ball. (Point  to ball.) Which shows the ball moving down a ramp: A, B, or C?",Which shows the ball moving down a ramp?,A,B,C,c,Ball_Stars1.ai,Book1.ai,Ball_Stars3.ai,Ball_Stars4.ai,Misc./Classroom,prompt + graphic,graphic + word,graphic + word,graphic + word,Science_G8_S08PHS2.1L11_intro.mp3,Science_G8_S08PHS2.1L11_stem.mp3,Science_G8_S08PHS2.1L11_a.mp3,Science_G8_S08PHS2.1L11_b.mp3,Science_G8_S08PHS2.1L11_c.mp3,FT,OI,OI,OI,NA,-0.53,-0.53,-0.53,-0.53
S08PHS2.1L12,NA,8,S08PHS2.1,"L - This is a fish. (Point to fish in prompt.) Which shows the fish moving through water: A, B, or C?",Which shows the fish moving through water?,A,B,C,a,Fish19.ai,Fish_Under_Water6.ai,Rock_Under_Water.ai,Seaweed1.ai,Animals/Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS2.1L16,NA,8,S08PHS2.1,"L - Here are three objects. (Point to answer choices.) Which is moving through the air: house, chair, or hawk?",Which is moving through the air?,house,chair,hawk,c,NA,House1.ai,Chair2.ai,Bird24.ai,Plants_Outdoors/Household Objects/Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.62,NA,NA,NA
S08PHS2.1L2,NA,8,S08PHS2.1,"L - Here are three pictures. (Point to answer choices.) Which is an object at rest: A, B, or C?",Which is an object at rest?,A,B,C,b,NA,Baseball10.ai,Rock11.ai,Plane20.ai,Sports/Plants_Outdoors/Transportation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS2.1L6,NA,8,S08PHS2.1,"L - Here are three pictures. (Point to answer choices.) Which shows a ball in motion: A, B, or C?",Which shows a ball in motion?,A,B,C,c,NA,Beach_Ball2.ai,Ball_Table.ai,Ball_Hill.ai,Sports/Misc.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS2.1M13,NA,8,S08PHS2.1,"M - This is Sarib. (Point to the boy.) How will the arrow move when Sarib lets go of the string: A, B, or C?",How will the arrow move when Sarib lets go of the string?,A,B,C,b,Boy_Bow_Arrow4.ai,Boy_Bow_Arrow1.ai,Boy_Bow_Arrow2.ai,Boy_Bow_Arrow3.ai,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS2.1M14,NA,8,S08PHS2.1,"M - Tameka has a wagon. (Point to the girl with a wagon.) What will happen when Tameka pulls the wagon: A, B, or C?",What will happen when Tameka pulls the wagon?,A,B,C,a,Girl_Wagon4.ai,Girl_Wagon1.ai,Girl_Wagon2.ai,Girl_Wagon3.ai,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.2,NA,NA,NA
S08PHS2.1M17,NA,8,S08PHS2.1,"M - Here is a marble.  (Point to marble.) What will happen if you push the marble: disappear, move away, or stay at rest?",What will happen if you push the marble?,disappear,move away,stay at rest,b,Hand_Marble.ai,Hand_Shape.ai,Hand_Marble2.ai,Hand_Marble.ai,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.42,NA,NA,NA
S08PHS2.1M18,NA,8,S08PHS2.1,"M - Here are three objects. (Point to answer choices.) Which can roll: bicycle, brick, or computer?",Which can roll?,bicycle,brick,computer,a,NA,Bicycle1.ai,Brick1.ai,Computer1.ai,Transportation/Misc./Household Objects,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS2.1M3,NA,8,S08PHS2.1,"M - This boy has a ball. (Point to ball.) What will happen the boy kicks the ball: A, B, or C?",What will happen the boy kicks the ball?,A,B,C,a,Boy_Ball3.ai,Boy_Ball4.ai,Boy_Ball3.ai,Boy_Ball5.ai,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS2.1M4,NA,8,S08PHS2.1,"M - This is a light switch. (Point to light switch.) What will happen if the light switch is flipped off: A, B, or C?",What will happen if the light switch is flipped off?,A,B,C,c,Light2.ai,Light2.ai,Light3.ai,Light4.ai,Household Objects,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS2.1M7,NA,8,S08PHS2.1,"M - Here are three pictures. (Point to answer choices.) Which shows a moving baseball bat: A, B, or C?",Which shows a moving baseball bat?,A,B,C,b,NA,Girl_Baseball5.ai,Baseball11.ai,Girl_Baseball6.ai,People/Sports,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS2.1M8,PHS - OI,8,S08PHS2.1,"M - Here is Sofía. (Point to girl.) Which will happen when Sofía pushes the shopping cart: A, B, or C?",Which will happen when Sofía pushes the shopping cart?,A,B,C,b,Girl_Smiling3.ai,Girl_Shopping_Cart1.ai,Girl_Shopping_Cart2.ai,Girl_Shopping_Cart3.ai,People,prompt + graphic,graphic + word,graphic + word,graphic + word,Science_G8_S08PHS2.1M8_intro.mp3,Science_G8_S08PHS2.1M8_stem.mp3,Science_G8_S08PHS2.1M8_a.mp3,Science_G8_S08PHS2.1M8_b.mp3,Science_G8_S08PHS2.1M8_c.mp3,FT,OI,OI,OI,NA,-0.48,-0.48,-0.48,-0.48
S08PHS2.2H10,NA,8,S08PHS2.2,"H - Here are three pictures. (Point to prompt.) Which shows people applying the most force on the car: A, B, or C?",Which shows people applying the most force on the car?,A,B,C,b,NA,Car29.ai,Car30.ai,Car30.1.ai,Transportation,prompt (SM),graphic + word,graphic + word,graphic + word,Science_G8_S08PHS2.2H10_intro.mp3,Science_G8_S08PHS2.2H10_stem.mp3,Science_G8_S08PHS2.2H10_a.mp3,Science_G8_S08PHS2.2H10_b.mp3,Science_G8_S08PHS2.2H10_c.mp3,NA,NA,NA,FT,NA,NA,NA,NA,0.9479
S08PHS2.2H14,PHS - OI,8,S08PHS2.2,"H - Here are three paths a ball can take when thrown with different amounts of force. (Point to the picture.) Which path shows the ball thrown with the most force: A, B, or C?",Which path shows the ball thrown with the greatest force?,A,B,C,a,Boy_Baseball2.ai,NA,NA,NA,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,OI,NA,NA,NA,0.86,0.86,NA,NA
S08PHS2.2H15,NA,8,S08PHS2.2,"H - Here are the paths a ball can take when kicked with different amounts of force. (Point to the picture.) Which shows the ball kicked with the least force: A, B, or C?",Which shows the ball kicked with the least force?,A,B,C,c,Boy_Soccer3.ai,NA,NA,NA,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,1.71,NA
S08PHS2.2H20,NA,8,S08PHS2.2,"H - Here is a large camping trailer. (Point to the trailer.) Which vehicle has enough force to pull the large trailer: skateboard, bicycle, or truck?",Which vehicle has enough force to pull the large trailer?,skateboard,bicycle,truck,c,Trailer.ai,Skateboard.ai,Bicycle1.ai,Truck1.ai,Transportation/Sports,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS2.2H4,PHS - FT,8,S08PHS2.2,"H - This is an elephant. (Point to elephant.) Which block has the same mass as the elephant: A, B, or C?",Which block has the same mass as the elephant?,A,B,C,c,Elephant1.ai,Teeter_Totter16.ai,Teeter_Totter17.ai,Teeter_Totter18.ai,Animals/Measurement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.9,NA,NA
S08PHS2.2H5,NA,8,S08PHS2.2,"H - This rock is on top of a hill. (Point to rock.) What will happen if a force pushes the rock: A, B, or C?",What will happen if a force pushes the rock?,A,B,C,b,Rock_Hill.ai,Rock_Hill2.ai,Rock_Hill3.ai,Rock_Hill.ai,Plants_Outdoors,prompt + graphic,graphic + word,graphic + word,graphic + word,Science_G8_S08PHS2.2H5_intro.mp3,Science_G8_S08PHS2.2H5_stem.mp3,Science_G8_S08PHS2.2H5_a.mp3,Science_G8_S08PHS2.2H5_b.mp3,Science_G8_S08PHS2.2H5_c.mp3,NA,NA,NA,FT,NA,NA,NA,NA,0.9016
S08PHS2.2L1,NA,8,S08PHS2.2,"L - Here are three blocks. (Point to each block.) Mass is the amount of material or stuff an object is made of.  Which block has the biggest mass: A, B, or C?",Mass is the amount of material or stuff an object is made of. Which block has the biggest mass?,A,B,C,a,3D_Box15.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.13,NA,NA,NA
S08PHS2.2L11,NA,8,S08PHS2.2,"L - Here are three objects. (Point to each answer.) Which is the biggest: skateboard, pencil, or ship?",Which is the biggest?,skateboard,pencil,ship,c,NA,Skateboard.ai,Pencil1.ai,Boat11.ai,Sports/Classroom/Transportation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA
S08PHS2.2L16,NA,8,S08PHS2.2,"L - Here are three rocks. (Point to answer choices.) Which rock is largest:  A, B, or C?",Which rock is largest?,A,B,C,b,Rock_ABC.ai,NA,NA,NA,Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS2.2L17,NA,8,S08PHS2.2,"L - Here are three fruits.  (Point to answer choices.) Which fruit is the biggest: cherry, banana, or watermelon?",Which fruit is the biggest?,cherry,banana,watermelon,c,NA,Cherry.ai,Banana1.ai,Watermelon5.ai,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS2.2L6,NA,8,S08PHS2.2,"L - Here are three objects. (Point to answer choices.) Mass is the amount of material or stuff an object is made of. Which has the most mass: pencil, ruler, or chair?",Mass is the amount of material or stuff an object is made of. Which has the most mass?,pencil,ruler,chair,c,NA,Pencil1.ai,Ruler1.ai,Chair2.ai,Classroom/Measurement/Household Objects,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS2.2L7,NA,8,S08PHS2.2,"L - Here are three animals. (Point to answer choices.) Mass is the amount of material in an object. Which animal has the most mass: mouse, deer, or squirrel?",Mass is the amount of material in an object. Which animal has the most mass?,mouse,deer,squirrel,b,NA,Mouse7.ai,Deer1.ai,Squirrel1.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS2.2LSAMPLE,NA,8,S08PHS2.2,"L - Here are three animals. (Point to answer choices.) Which animal is the biggest: elephant, bird or rabbit?",Which animal is the biggest?,elephant,bird,rabbit,a,NA,Elephant1.ai,Bird1.ai,Rabbit1.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,PT,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS2.2M12,NA,8,S08PHS2.2,"M - Here are three objects. (Point to answer choices.) Objects with more mass take more force to move. Which would take the most amount of force to move: skateboard, scooter, or a dump truck?",Objects with more mass take more force to move. Which would take the most amount of force to move?,skateboard,scooter,dump truck,c,NA,Skateboard.ai,Scooter.ai,Dump_Truck2.ai,Sports/Transportation,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS2.2M13,NA,8,S08PHS2.2,"M - Here are three objects. (Point to the choices.) Objects with less mass take less force to move. Which would take the least amount of force to move: a jet plane, row boat or a soccer ball?",Objects with less mass take less force to move. Which would take the least amount of force to move?,jet plane,row boat,soccer ball,c,NA,Plane21.ai,Boat12.ai,Soccer5.ai,Transportation/Sports,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS2.2M18,NA,8,S08PHS2.2,"M - Here are three objects. (Point to answer choices.) Which would be the most difficult to push: pencil, table, or cup?",Which would be the most difficult to push?,pencil,table,mug,b,NA,Pencil1.ai,Table2.ai,Mug3.ai,Classroom/Household Objects,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS2.2M19,NA,8,S08PHS2.2,"M - Here are three objects. (Point to answer choices.) Mass is the amount of material in an object. Which has the greatest mass: book, table, or elephant?",Mass is the amount of material in an object. Which has the greatest mass?,book,table,elephant,c,NA,Book1.ai,Table2.ai,Elephant1.ai,Classroom/Household Objects/Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS2.2M2,NA,8,S08PHS2.2,"M - Here are three vehicles. (Point to answer choices.) Which would be the hardest to push: bicycle, scooter, or bus?",Which would be the hardest to push?,bicycle,scooter,bus,c,NA,Bicycle1.ai,Scooter.ai,School_Bus.ai,Transportation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.3,NA
S08PHS2.2M3,NA,8,S08PHS2.2,"M -  Here are three animals. (Point to each animal.) Mass is the amount of material in an object. Which animal has the most mass: kitten, elephant, or dog?",Mass is the amount of material in an object. Which animal has the most mass?,kitten,elephant,dog,b,NA,Cat25.ai,Elephant1.ai,Dog1.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
