item_id,domain,group,standards,item_information,prompt,option_a,option_b,option_c,correct,stem_graphic,answer_choice_a_graphic,answer_choice_b_graphic,answer_choice_c_graphic,location,stem_sm,option_a_sm,option_b_sm,option_c_sm,audio_intro,audio_stem,audio_a,audio_b,audio_c,x2014_15,x2015_16,x2016_17,x2017_18,x2018_19,diff15,diff16,diff17,diff18
S11LFS4.4M14,NA,11,S11LFS4.4,"M - An elephant uses its trunk to grab things and drink water. (Point to elephant in prompt.) Which shows an elephant's trunk: A, B, or C?",Which shows an elephant's trunk?,A,B,C,a,Elephant1.ai,Elephant_Trunk1.ai,Elephant_Ear2.ai,Elephant_Leg3.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11LFS4.4M17,NA,11,S11LFS4.4,"M - Here is a tiger. (Point to the tiger.) A tiger uses it sharp claws to grab prey. Which shows the tiger's sharp claws: A, B or C?",A tiger uses it sharp claws to grab prey. Which shows the tiger's sharp claws?,A,B,C,c,Tiger1.ai,Tiger_Head.ai,Tiger_Tail.ai,Tiger_Feet.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11LFS4.4M18,NA,11,S11LFS4.4,"M - Here is a skunk. (Point to the skunk.) A skunk uses very stinky spray to keep predators away. Which shows the skunk spraying a predator: A, B or C?",A skunk uses very stinky spray to keep predators away. Which shows the skunk spraying a predator?,A,B,C,b,Skunk2.ai,Dog_Skunk3.ai,Dog_Skunk2.ai,Dog_Skunk1.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.82,NA,NA,NA
S11LFS4.4M3,NA,11,S11LFS4.4,"M  - This monkey uses its tail to swing from branches. (Point to prompt.) Which shows the monkey's tail: A, B, or C?",Which shows the monkey's tail?,A,B,C,b,Monkey4.ai,Monkey_Hand2.ai,Monkey_Tail.ai,Monkey_Face.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11LFS4.4M4,NA,11,S11LFS4.4,"M - This polar bear uses thick fur to survive in the cold. (Point to prompt.) Which shows the polar bear's thick fur: A, B, or C?",Which shows the polar bear's thick fur?,A,B,C,a,Polar_Bear6.ai,Fur.ai,Mouth3.ai,Polar_Bear_Paw.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11LFS4.4M7,NA,11,S11LFS4.4,"M - A porcupine uses sharp quills to protect itself from predators. (Point to prompt.) Which shows the porcupine's quills: A, B, or C?",Which shows the porcupine's quills?,A,B,C,a,Porcupine2.ai,Porcupine_Quills2.ai,Porcupine_Feet.ai,Porcupine_Face.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11LFS4.4M8,NA,11,S11LFS4.4,"M - Musk ox need thick fur to live in cold weather. (Point to prompt.) Which shows the fur of the musk ox: A, B, or C?",Which shows the fur of the musk ox?,A,B,C,c,Ox.ai,Ox_Head.ai,Ox_Feet.ai,Ox_Body.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS1.2H05,NA,11,S11PHS1.2,"H - This is a melting ice cube. (Point to prompt.) What type of change does this show: physical, chemical, or no change?",What type of change does this show?,physical,chemical,no change,a,Ice_Cube_Melting.ai,NA,NA,NA,Food,prompt + graphic,word only,word only,word only,Science_G11_S11PHS1.2H05_intro.mp3,Science_G11_S11PHS1.2H05_stem.mp3,Science_G11_S11PHS1.2H05_a.mp3,Science_G11_S11PHS1.2H05_b.mp3,Science_G11_S11PHS1.2H05_c.mp3,NA,NA,NA,FT,NA,NA,NA,NA,2.695
S11PHS1.2H09,NA,11,S11PHS1.2,"H - Here is a potato. (Point to potato.) A chemical change creates a new substance, whereas a physical change affects the form of something. Which change occurs when a potato is sliced: physical, chemical, or neither?","A chemical change creates a new substance, whereas a physical change affects the form of something. Which change occurs when a potato is sliced?",physical,chemical,neither,a,Potato2.ai,NA,NA,NA,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA
S11PHS1.2H10,NA,11,S11PHS1.2,"H - Here is a can of gasoline. (Point to gasoline.) A chemical change creates a new substance, whereas a physical change affects the form of something. Which change occurs when gasoline is burned: physical, chemical, or neither?","A chemical change creates a new substance, whereas a physical change affects the form of something. Which change occurs when gasoline is burned?",physical,chemical,neither,b,Gas_Fire.ai,NA,NA,NA,Misc.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS1.2H15,NA,11,S11PHS1.2,"H - Here are three changes. (Point to the answer choices.) A chemical change creates a new substance. Which shows a chemical change: pencil sharpening, fire burning, or ice melting?",A chemical change creates a new substance. Which shows a chemical change?,pencil sharpening,fire burning,ice melting,b,NA,Pencil_Sharpener.ai,Fire2.ai,Ice_Cube_Melting2.ai,Classroom/Plants_Outdoors/Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS1.2H19,PHS - FT,11,S11PHS1.2,"H - Here are three pictures. (Point to answer choices.) During a chemical change, a new substance is produced. Which is a chemical change: chopping wood, falling leaves, or burning logs?","During a chemical change, a new substance is produced. Which is a chemical change?",chopping wood,falling leaves,burning logs,c,NA,Tree_Stump_Logs.ai,Tree23.ai,Fire2.ai,Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS1.2H20,NA,11,S11PHS1.2,"H - Here are three pictures. (Point to answer choices.) During a physical change,  a new substance is not formed. Which is a physical change: chopping wood, rusting metal, or burning logs?","During a physical change, a new substance is not formed. Which is a physical change?",chopping wood,rusting metal,burning logs,a,NA,Tree_Stump_Logs.ai,Metal9.ai,Fire2.ai,Plants_Outdoors/Misc.,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,3.65,NA,NA,NA
S11PHS1.2L01,NA,11,S11PHS1.2,"L - Here are three objects. (Point to objects.) Which weighs the most: phone, skateboard, or car?",Which weighs the most?,phone,skateboard,car,c,NA,Phone2.ai,Skateboard.ai,Car1.ai,Household Objects/Sports/Transportation,NA,NA,NA,NA,NA,NA,NA,NA,NA,PT,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS1.2L02,NA,11,S11PHS1.2,"L - Here are three objects. (Point to objects.) Flammable means something can burn. Which is flammable: book, rock, or metal?",Flammable means something can burn. Which is flammable?,book,rock,metal,a,NA,Book1.ai,Rock1.ai,Metal.ai,Classroom/Plants_Outdoors/Misc.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS1.2L06,NA,11,S11PHS1.2,"L - Here are three objects. (Point to objects.) Which object is the hardest: wood, strawberry, or sock?",Which object is the hardest?,wood,strawberry,sock,a,NA,Wood3.ai,Strawberry3.ai,Socks1.ai,Misc./Food/Clothing,prompt (SM),graphic + word,graphic + word,graphic + word,Science_G11_S11PHS1.2L06_intro.mp3,Science_G11_S11PHS1.2L06_stem.mp3,Science_G11_S11PHS1.2L06_a.mp3,Science_G11_S11PHS1.2L06_b.mp3,Science_G11_S11PHS1.2L06_c.mp3,FT,OI,OI,OI,NA,-0.42,-0.42,-0.42,-0.42
S11PHS1.2L11,NA,11,S11PHS1.2,"L - Here are three living things. (Point to answer choices.) Mass is the amount of material in something. Which has the smallest mass: elephant, hawk, or bee?",Mass is the amount of material in something.  Which has the smallest mass?,elephant,hawk,bee,c,NA,Elephant1.ai,Bird14.ai,Bee4.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS1.2L12,NA,11,S11PHS1.2,"L - Here is a burning match. (Point to prompt.) An object is flammable if it burns easily. Which can burn: rock, wood or water?",An object is flammable if it burns easily. Which can burn?,rock,wood,water,b,Match.ai,Rock1.ai,Wood3.ai,Water4.ai,Misc./Plants_Outdoors/Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.13,NA,NA
S11PHS1.2L16,NA,11,S11PHS1.2,"L - Here are three objects. (Point to the objects.) Which is smallest in size: mouse, dog, or horse?",Which is smallest in size?,mouse,dog,horse,a,NA,Mouse7.ai,Dog2.ai,Horse1.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS1.2LSAMPLE,NA,11,S11PHS1.2,"L - Here are three objects. (Point to objects.) Which has the largest mass: elephant, bird or flower?",Which has the largest mass?,elephant,bird,flower,a,NA,Elephant1.ai,Bird1.ai,Flower87.ai,Animals/Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS1.2M03,NA,11,S11PHS1.2,"M - This is a piece of paper. (Point to paper in prompt.) A physical change affects the form of something, but not its composition. Which shows a physical change: A, B, or C?","A physical change affects the form of something, but not its composition. Which shows a physical change?",A,B,C,b,Paper4.ai,Paper5.ai,Paper_Crumpled.ai,Paper_Fire.ai,Classroom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,2.98,NA
S11PHS1.2M04,NA,11,S11PHS1.2,"M - This is a piece of paper. (Point to paper in prompt.) A chemical change forms new substances. Which shows a chemical change: tearing, crumpling, or burning?",A chemical change forms new substances. Which shows a chemical change?,tearing,crumpling,burning,c,Paper4.ai,Paper_Ripped.ai,Paper_Crumpled.ai,Paper_Fire.ai,Classroom,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,OI,NA,NA,NA,1.47,1.47,NA,NA
S11PHS1.2M07,NA,11,S11PHS1.2,"M - Here are three objects. (Point to objects.) Density measures how solid something is. Which object is most dense: feather, golf ball, or sponge?",Density measures how solid something is. Which object is most dense?,feather,golf ball,sponge,b,NA,Bird_Feather3.ai,Golf2.ai,Sponge.ai,Animals/Sports/Household Objects,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS1.2M08,NA,11,S11PHS1.2,"M - Here is a chocolate bar. (Point to chocolate bar.) What will happen to the chocolate if it is heated: stay the same, melt to liquid, or freeze to solid?",What will happen to the chocolate if it is heated?,stay the same,melt to liquid,freeze to solid,b,Chocolate1.ai,Chocolate1.ai,Chocolate3.ai,Chocolate4.ai,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.46,NA,NA,NA
S11PHS1.2M13,NA,11,S11PHS1.2,"M - Here is a beaker of water. (Point to the prompt.) Which shows a beaker of water with sugar mixed in it: A, B or C?",Which shows a beaker of water with sugar mixed in it?,A,B,C,c,Beaker.ai,Beaker2.ai,Beaker3.ai,Beaker3.ai,Misc.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS1.2M14,NA,11,S11PHS1.2,"M - Here are some ice cubes. (Point to prompt.) When water freezes it is less dense than when it is liquid. Which shows the density of ice compared to water: A, B, or C?",When water freezes it is less dense than when it is liquid. Which shows the density of ice compared to water?,A,B,C,a,Ice_Cube1.ai,Water5.ai,Water17.ai,Water18.ai,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS1.2M17,NA,11,S11PHS1.2,"M - Here are three objects. (Point to the objects.) Which weighs the most: cotton ball desk, or ball?",Which weighs the most?,cotton ball,desk,ball,b,NA,Cotton3.ai,Desk.ai,Tennis1.ai,Plants_Outdoors/Household Objects/Sports,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS1.2M18,NA,11,S11PHS1.2,"M - Here are three forms of water. (Point to answer choices.) Which form of water has a definite shape: water, steam, or ice?",Which form of water has a definite shape?,water,steam,ice,c,NA,Faucet8.ai,Steam5ai,Ice_Cube1.ai,Household Objects/Misc./Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS1.3H10,NA,11,S11PHS1.3,"H - Pencils and paper both come from trees. (Point to prompt.) What property do the paper and pencil have in common: wooden, metallic, or wet?",What property do the paper and pencil have in common?,wooden,metallic,wet,a,Paper_Pencil.ai,Wood3.ai,Metal10.ai,Rain_Drop2.ai,Classroom/Misc./Weather,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS1.3H14,PHS - FT,11,S11PHS1.3,"H - Here is a stone wall and a brick wall. (Point to prompt.) Which property do the walls share: wooden, metallic, or hard?",Which property do the walls share?,wooden,metallic,hard,c,Brick_Wall3.ai,NA,NA,NA,Misc.,prompt + graphic,word only,word only,word only,Science_G11_S11PHS1.3H14_intro.mp3,Science_G11_S11PHS1.3H14_stem.mp3,Science_G11_S11PHS1.3H14_a.mp3,Science_G11_S11PHS1.3H14_b.mp3,Science_G11_S11PHS1.3H14_c.mp3,NA,FT,OI,OI,NA,NA,0.73,0.73,0.73
S11PHS1.3H15,NA,11,S11PHS1.3,"H - Here is some yarn and a feather pillow. (Point to the prompt.) Which property do the yarn and pillow share: soft, hard, or metallic?",Which property do the yarn and the pillow share?,soft,hard,metallic,a,Yarn_Pillow.ai,NA,NA,NA,Misc.,prompt + graphic,word only,word only,word only,Science_G11_S11PHS1.3H15_intro.mp3,Science_G11_S11PHS1.3H15_stem.mp3,Science_G11_S11PHS1.3H15_a.mp3,Science_G11_S11PHS1.3H15_b.mp3,Science_G11_S11PHS1.3H15_c.mp3,FT,NA,OI,OI,NA,NA,NA,0.39,0.39
S11PHS1.3H20,NA,11,S11PHS1.3,"H - Here is a picnic table that comes from trees. (Point to prompt.) Which property do the picnic table and tree share: woody, shiny, or soft?",Which property do the picnic table and tree share?,woody,shiny,soft,a,Tree_Picnic_Table.ai,NA,NA,NA,Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS1.3H4,NA,11,S11PHS1.3,"H - Here are a wooden desk and a tree. (Point to prompt.) What property do these share: soft, hard, or hot?",What property do these share?,soft,hard,hot,b,Tree_Desk.ai,NA,NA,NA,Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS1.3H5,NA,11,S11PHS1.3,"H - Here are an ocean and rain. (Point to prompt.) What property do these share: warm, dry, or wet?",What property do these share?,warm,dry,wet,c,Rain_Beach.ai,NA,NA,NA,Weather,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS1.3L1,NA,11,S11PHS1.3,"L - This is a diamond. (Point to diamond.) Which property does a diamond have: hard, soft, or fuzzy?",Which property does a diamond have?,hard,soft,fuzzy,a,Ring1.ai,NA,NA,NA,Clothing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS1.3L11,NA,11,S11PHS1.3,"L - This is a feather pillow. (Point to prompt.) Which property does the pillow have: shiny, soft, or hard?",Which property does the pillow have?,shiny,soft,hard,b,Pillow5.ai,NA,NA,NA,Household Objects,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS1.3L16,NA,11,S11PHS1.3,"L - Here is a school desk. (Point to prompt.) Which property does the desk have: soft, hot, or hard?",Which property does the desk have?,soft,hot,hard,c,Desk.ai,NA,NA,NA,Classroom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS1.3L17,NA,11,S11PHS1.3,"L - This is a car. (Point to the car.) Which property does the car have: soft, hard, or woody?",Which property does the car have?,soft,hard,woody,b,Car31.ai,NA,NA,NA,Transportation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS1.3L6,NA,11,S11PHS1.3,"L - This picnic table is made of wood. (Point to picnic table.) Which property does the table have: hard, soft, or shiny?",This picnic table is made of wood. Which property does the table have?,hard,soft,shiny,a,Picnic_Table.ai,NA,NA,NA,Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.13,NA,NA,NA
S11PHS1.3L7,NA,11,S11PHS1.3,"L - This ring is made of silver metal. (Point to ring.) Which property does the ring have: soft, metallic, or square?",Which property does the ring have?,soft,metallic,square,b,Sun126.ai,NA,NA,NA,Weather,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS1.3M12,NA,11,S11PHS1.3,"M - Here is a brick wall. (Point to prompt.) Which property does the brick wall have: rough, soft, or fuzzy?",Which property does the brick wall have?,rough,soft,fuzzy,a,Brick_Wall4.ai,NA,NA,NA,Misc.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS1.3M13,NA,11,S11PHS1.3,"M - Here is a pot of boiling water. (Point to prompt.) Which properties does boiling water have: soft and fuzzy, cold and hard, or hot and steamy?",Which properties does boiling water have?,soft and fuzzy,cold and hard,hot and steamy,c,Boiling_Water2.ai,NA,NA,NA,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS1.3M18,NA,11,S11PHS1.3,"M - Here is a basketball. (Point to prompt.) Which property does the basketball have: round, glassy, or metallic?",Which property does the basketball have?,round,glassy,metallic,a,Basketball1.ai,NA,NA,NA,Sports,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS1.3M19,NA,11,S11PHS1.3,"M - Here is a metal car. (Point to prompt.) Which natural resource does the car's metal come from: cotton, trees, or iron?",Which natural resource does the car's metal come from?,cotton,trees,iron,c,Car31.ai,Cotton.ai,Tree24.ai,Metal9.ai,Transportation/Plants_Outdoors/Misc.,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS1.3M2,NA,11,S11PHS1.3,"M - This is a marshmallow. (Point to marshmallow.) Which property does a marshmallow have: hard, soft, or heavy?",Which property does a marshmallow have?,hard,soft,heavy,b,Marshmellow.ai,NA,NA,NA,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS1.3M3,NA,11,S11PHS1.3,"M - This is a fire. (Point to prompt.) Which property does a fire have: cold, smooth, or hot?",Which property does a fire have?,cold,smooth,hot,c,Fire2.ai,NA,NA,NA,Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS1.3M8,NA,11,S11PHS1.3,"M - Here is a penny. (Point to the penny.) Which property does the penny have: metallic, soft, or heavy?",Which property does the penny have?,metallic,soft,heavy,a,Penny16.ai,NA,NA,NA,Money,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS1.3M9,NA,11,S11PHS1.3,"M - Here is a globe. (Point to globe.) Which property does the globe have: square, hot, or round?",Which property does the globe have?,square,hot,round,c,Globe.ai,NA,NA,NA,Misc.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS1.3MSAMPLE,NA,11,S11PHS1.3,"M - Here is an iron fence. (Point to fence.) Which property does the fence have: soft, metallic, or round?",Which property does the fence have?,soft,metallic,round,b,Gate.ai,NA,NA,NA,Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS1.7H10,NA,11,S11PHS1.7,"H - Here is an ice cube tray full of water. (Point to prompt.) If the tray is frozen, how will the mass change, will it be: more, less, or the same?","If the tray is frozen, how will the mass change?",more,less,same,c,Ice_Cube10.ai,NA,NA,NA,Food,prompt + graphic,word only,word only,word only,Science_G11_S11PHS1.7H10_intro.mp3,Science_G11_S11PHS1.7H10_stem.mp3,Science_G11_S11PHS1.7H10_a.mp3,Science_G11_S11PHS1.7H10_b.mp3,Science_G11_S11PHS1.7H10_c.mp3,NA,NA,NA,FT,NA,NA,NA,NA,3.0059
S11PHS1.7H15,NA,11,S11PHS1.7,"H - This gold ring has a mass of 18 grams. (Point to the prompt.) What will the mass of the gold be after it is melted: 10 grams, 18 grams, 25 grams?",This gold ring has a mass of 18 grams. What will the mass of the gold be after it is melted?,10 grams,18 grams,25 grams,b,Scale22.ai,NA,NA,NA,Measurement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA
S11PHS1.7H19,NA,11,S11PHS1.7,"H - Here is an apple being sliced. (Point to apples.) How does the mass of the whole apple compare to when it is sliced: A, B, or C?",How does the mass of the whole apple compare to when it is sliced?,A,B,C,c,Apple28.ai,Apple29.ai,Apple30.ai,Apple31.ai,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS1.7H20,NA,11,S11PHS1.7,"H - Here is an orange being sliced. (Point to apples.) How does the mass of the whole orange compare to when it is sliced: A, B, or C?",How does the mass of the whole orange compare to when it is sliced?,A,B,C,c,Orange_Arrow.ai,Orange_<.ai,Orange_>.ai,Orange_=.ai,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,2.54,NA
S11PHS1.7H5,NA,11,S11PHS1.7,"H - Miguel has a piece of paper. (Point to prompt.) If he rips the paper into four parts, what is the total mass of paper: more, less, or the same?","Miguel has a piece of paper. If he rips the paper into four parts, what is the total mass of paper?",more,less,same,c,Boy_Holding_Paper.ai,NA,NA,NA,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS1.7H9,PHS - FT,11,S11PHS1.7,"H - Jenny is holding a glass jar. (Point to prompt.) If she breaks the jar how does the total mass of the glass change, is it: less, the same, or more?",If she breaks the jar how does the total mass of the glass change?,less,same,more,b,Girl_MasonJar.ai,NA,NA,NA,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,4.3,NA,NA
S11PHS1.7HSAMPLE,NA,11,S11PHS1.7,"H - Meg has a rock and a hammer. (Point to prompt.) How does the total amount of rock change if Meg breaks it in half: more, less, or same?",How does the total amount of rock change if Meg breaks it in half?,more,less,same,c,Girl_Hammer.ai,NA,NA,NA,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS1.7L1,PHS - OI,11,S11PHS1.7,"L - This is a glass of water. (Point to prompt.) Which shows the same amount of water: A, B, or C?",Which shows the same amount of water?,A,B,C,b,Water19.ai,Water4.ai,Water19.ai,Water20.ai,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,OI,OI,NA,NA,0.33,0.33,0.33,NA
S11PHS1.7L11,NA,11,S11PHS1.7,"L - Here is a pencil. (Point to the prompt.) Which is also a pencil: A, B, or C?",Which is also a pencil?,A,B,C,b,Pencil9.ai,Plate1.ai,Pencil8.ai,Paint_Brush2.ai,Classroom/Household Objects,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS1.7L12,NA,11,S11PHS1.7,"L - Here is a carrot. (Point to the prompt.) Which is also a carrot: A, B, or C?",Which is also a carrot?,A,B,c,a,Carrot6.ai,Carrot8.ai,Car1.ai,Apple1.ai,Food/Transportation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS1.7L16,NA,11,S11PHS1.7,"L - Here is a birthday cake. (Point to prompt.) Which shows the same amount of cake: A, B, or C?",Which shows the same amount of cake?,A,B,C,b,Cake11.ai,Cake8.ai,Cake9.ai,Cake10.ai,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS1.7L2,NA,11,S11PHS1.7,"L - This is a basket of fruit. (Point to basket in prompt.) Which basket has the same amount of fruit: A, B, or C?",Which basket has the same amount of fruit?,A,B,C,a,Fruit_Basket1.ai,Fruit_Basket1.ai,Basket2.ai,Fruit_Basket2.ai,Food/Household Objects,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS1.7L6,NA,11,S11PHS1.7,"L - Here is a pizza. (Point to the pizza.) Which shows the same amount of pizza: A, B, or C?",Which shows the same amount of pizza?,A,B,C,b,Pizza14.ai,Pizza28.ai,Pizza14.ai,Pizza29.ai,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS1.7M13,NA,11,S11PHS1.7,"M - This sugar has a mass of 10 grams. (Point to the prompt.) Which object has the same mass as the sugar: rock, ball, or pencil?",This sugar has a mass of 10 grams. Which object has the same mass as the sugar?,rock,ball,pencil,c,Scale30.ai,Scale27.ai,Scale28.ai,Scale29.ai,Measurement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11PHS1.7M14,NA,11,S11PHS1.7,"M - This mug has a mass of 200 grams. (Point to the prompt.) Which object has the same mass as the mug: rock, ball, or plate?",This mug has a mass of 200 grams. Which object has the same mass as the mug?,rock,ball,plate,c,Scale34.ai,Scale31.ai,Scale32.ai,Scale33.ai,Measurement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.38,NA,NA,NA
